code,time_zone_id,name,city_code,country_id,location,elevation,url,icao,city,county,state,status
FFM,America/Minnesota,Fergus Falls,FFM,US,POINT (-96.066666 46.283333),1200,http://www.ci.fergus-falls.mn.us/index.asp?Type=B_BASIC&SEC=%7B6362A7EF-126F-4694-9568-23D51B3A6337%7D,KFFM,Fergus Falls,Otter Tail County,Minnesota,
SSF,America/Texas,Stinson Municipalcipal,SAT,US,POINT (-98.5 29.416668),646,http://www.sanantonio.gov/SSF.aspx,KSSF,San Antonio,Bexar County,Texas,
FLD,America/Wisconsin,Fond Du Lac,FLD,US,POINT (-88.48444 43.771667),790,http://www.fdlco.wi.gov/departments/departments-a-e/airport,KFLD,North Fond du Lac,Fond du Lac County,Wisconsin,
FLP,America/Arkansas,Flippin,FLP,US,POINT (-92.587468 36.292153),698,http://www.marioncountyairport.com/default.htm,KFLP,Flippin,Marion County,Arkansas,
FRM,America/Minnesota,Fairmont,FRM,US,POINT (-94.423615 43.64722),1135,,KFRM,Fairmont,Martin County,Minnesota,
SUD,America/Oklahoma,Stroud,SUD,US,POINT (-96.683334 35.75),951,,KSUD,Stroud,Lincoln County,Oklahoma,
FLV,America/Kansas,Sherman AAF,FLV,US,POINT (-94.916664 39.36667),787,http://www.lvks.org/department/division.php?structureid=141,KFLV,Weston,Platte County,Missouri,
FMS,America/Iowa,Municipal,FMS,US,POINT (-91.3275 40.65889),718,,KFSW,Fort Madison,Lee County,Iowa,
GFK,America/North Dakota,Grand Forks International Airport,GFK,US,POINT (-97.17587 47.9488),823,http://www.gfkairport.com/,KGFK,Grand Forks,Grand Forks County,North Dakota,
SUW,America/Wisconsin,Richard I Bong Airport,SUW,US,POINT (-92.09586667538971 46.68933065),685,http://www.ci.superior.wi.us/index.aspx?NID=231,KSUW,Superior,Douglas County,Wisconsin,
SUX,America/Iowa,Sioux Gateway Airport,SUX,US,POINT (-96.3836488 42.4036084),1026,https://www.sioux-city.org/government/departments-a-f/airport,KSUX,Sergeant Bluff,Woodbury County,Iowa,
FOD,America/Iowa,Fort Dodge Airport,FOD,US,POINT (-94.18972 42.5525),1105,,KFOD,Fort Dodge,Webster County,Iowa,
SYN,America/Minnesota,Carleton,SYN,US,POINT (-101.8 32.13333),2667,,KSYN,Stanton,Martin County,Texas,
FSD,America/South Dakota,Sioux Falls Regional Airport (Joe Foss Field),FSD,US,POINT (-96.73115 43.580296),1430,http://www.sfairport.com/,KFSD,Sioux Falls,Minnehaha County,South Dakota,
FSK,America/Kansas,Municipal,FSK,US,POINT (-94.7 37.833332),846,http://www.fscity.org/index.php?option=com_content&view=article&id=98&Itemid=195,KFSK,Fort Scott,Bourbon County,Kansas,
FSM,America/Arkansas,Fort Smith Regional Airport,FSM,US,POINT (-94.35697826263008 35.3392525),436,,KFSM,Barling,Sebastian County,Arkansas,
FSN,America/Missouri,Haley AAF,FSN,US,POINT (-87.96667 42.15),669,,,Buffalo Grove,Cook County,Illinois,
UVA,America/Texas,Garner Field,UVA,US,POINT (-99.74200497745827 29.2124834),915,http://uvaldeflightcenter.com/,KUVA,Uvalde,Uvalde County,Texas,
FTK,America/Kentucky,Godman AAF,FTK,US,POINT (-85.95 37.9),770,,KFTK,Fort Knox,Hardin County,Kentucky,
VIH,America/Missouri,Rolla National,VIH,US,POINT (-91.7696061 38.1278213),1115,http://www.rollacity.org/airport/airport.shtml,KVIH,Belle,Maries County,Missouri,
FYV,America/Arkansas,Municipal (Drake Field),FYV,US,POINT (-94.17 36.003613),1194,,KFYV,Greenland,Washington County,Arkansas,
GAD,America/Alabama,Municipal,GAD,US,POINT (-86.08722 33.97361),531,http://www.nealair.com/,KGAD,Attalla,Etowah County,Alabama,
GAG,America/Oklahoma,Gage,GAG,US,POINT (-99.88333 36.35),2404,,KGAG,Shattuck,Ellis County,Oklahoma,
GBD,America/Kansas,Great Bend,GBD,US,POINT (-98.8503743 38.3472526),1876,,KGBD,Great Bend,Barton County,Kansas,
GGG,America/Texas,Gregg County Airport,GGG,US,POINT (-94.71366357672933 32.38381895),344,,KGGG,Longview,Gregg County,Texas,
GCK,America/Kansas,Garden City Municipal Airport,GCK,US,POINT (-100.72972 37.92861),2883,,KGCK,Garden City,Finney County,Kansas,
WWR,America/Oklahoma,West Woodward,WWR,US,POINT (-99.52612982581888 36.436084550000004),2181,http://www.cityofwoodward.com/airport-89/,KWWR,Woodward,Woodward County,Oklahoma,
VCT,America/Texas,County-Foster,VCT,US,POINT (-96.914444 28.85111),85,,KVCT,Victoria,Victoria County,Texas,
VHN,America/Texas,Culberson County,VHN,US,POINT (-104.833336 31.05),4074,,KVHN,Van Horn,Culberson County,Texas,
VOK,America/Wisconsin,Volk Field,VOK,US,POINT (-90.255398 43.9385501),892,http://www.volkfield.ang.af.mil/,KVOK,New Lisbon,Juneau County,Wisconsin,
VTN,America/Nebraska,Miller Field,VTN,US,POINT (-100.55 42.86667),2572,,KVTN,Valentine,Cherry County,Nebraska,
WDG,America/Oklahoma,Enid Woodring Mun.,WDG,US,POINT (-97.78743382045698 36.37508555),1151,http://www.enidairport.com/default.htm,KWDG,Enid,Garfield County,Oklahoma,
WAH,America/North Dakota,Wahpeton,WAH,US,POINT (-96.60699724016004 46.245350349999995),948,,KBWP,Wahpeton,Richland County,North Dakota,
WHT,America/Texas,Wharton,WHT,US,POINT (-96.1 29.316668),111,http://www.cityofwharton.com/page/Airport,KARM,Wharton,Wharton County,Texas,
WIB,America/Texas,Wilbarger County,WIB,US,POINT (101.446884 0.464563),157,http://www.co.wilbarger.tx.us/Airport2.htm,F05,Pekanbaru,,,
WMH,America/Arkansas,Mountain Home,WMH,US,POINT (-92.38333 36.333332),787,http://www.flytheozarks.com/,KBPK,Mountain Home,Baxter County,Arkansas,
GHM,America/Tennessee,Municipal,GHM,US,POINT (-87.46667 35.783333),551,,KGHM,Centerville,Hickman County,Tennessee,
RRT,America/Minnesota,Warroad,RRT,US,POINT (-95.3 48.9),1059,,KRRT,,,,
XMD,America/South Dakota,Madison,XMD,US,POINT (-97.11667 44),1653,,KMDS,Madison,Lake County,South Dakota,
XNA,America/Arkansas,Northwest Arkansas Regional,FYV,US,POINT (-94.29711 36.275257),1253,http://www.flyxna.com/,KXNA,Cave Springs,Benton County,Arkansas,
GTR,America/Mississippi,Golden Triangle Regional Airport,UBS,US,POINT (-88.5903986 33.4502),200,,KGTR,West Point,Clay County,Mississippi,
GUF,America/Alabama,Edwards,GUF,US,POINT (-87.583336 30.166668),0,http://www.jka.us.com/,KJKA,Orange Beach,Baldwin County,Alabama,
AAP,America/Texas,Andrau Airpark,HOU,US,POINT (-95.666664 29.833332),154,http://www.proyek.dishubprovkaltim.info/?pro=1,WALS,,,,
GLE,America/Texas,Municipal,GLE,US,POINT (-97.13333 33.63333),728,http://www.gainesville.tx.us/index.aspx?nid=99,KGLE,Gainesville,Cooke County,Texas,
GLH,America/Mississippi,Greenville Airport,GLH,US,POINT (-90.985 33.484444),111,,KGLH,Metcalfe,Washington County,Mississippi,
EOS,America/Missouri,Neosho,EOS,US,POINT (-94.36667 36.86667),1056,,,Neosho,Newton County,Missouri,
GLS,America/Texas,Scholes Field,GLS,US,POINT (-94.860275 29.2675),26,,KGLS,Galveston,Galveston County,Texas,
GLW,America/Kentucky,Municipal,GLW,US,POINT (-85.916664 37),770,http://www.glasgowaviation.com/,KGLW,Glasgow,Barren County,Kentucky,
HCA,America/Texas,Howard County,HCA,US,POINT (-101.43389 32.30361),2542,http://www.mybigspring.com/pages/airport,KHCA,Big Spring,Howard County,Texas,
GOK,America/Oklahoma,Guthrie,GOK,US,POINT (-97.4172535481175 35.85228895),1076,http://www.guthrieedmondregionalairport.com/,KGOK,Guthrie,Logan County,Oklahoma,
GPT,America/Mississippi,Gulfport-Biloxi International Airport,GPT,US,POINT (-89.07143302103171 30.40711375),29,,KGPT,West Gulfport,Harrison County,Mississippi,
GPZ,America/Minnesota,Grand Rapids,GPZ,US,POINT (-93.51111 47.214443),1282,http://grandrapids.govoffice.com/vertical/Sites/%7B938C328A-AD1C-45AA-A862-764C60A37DEF%7D/uploads/%7B7E8C4920-D1DC-4696-9A43-FF,KGPZ,Grand Rapids,Itasca County,Minnesota,
GRB,America/Wisconsin,Austin Straubel International Airport,GRB,US,POINT (-88.14362007159838 44.47848805),679,,KGRB,Ashwaubenon,Brown County,Wisconsin,
GRE,America/Illinois,Municipal,GRE,US,POINT (-89.416664 38.88333),557,,KGRE,Greenville,Bond County,Illinois,
GRI,America/Nebraska,Grand Island Airport,GRI,US,POINT (-98.30753671710008 40.970514949999995),1856,,KGRI,Grand Island,Hall County,Nebraska,
GRK,America/Texas,Robert Gray Army Airfield,ILE,US,POINT (-97.83186644916418 31.0677835),895,,KGRK,Fort Hood,Bell County,Texas,
GRM,America/Minnesota,Devils Track,GRM,US,POINT (-85.98333 46.666668),728,http://www.boreal.org/airport/,KCKC,Newberry,Luce County,Michigan,
HKS,America/Mississippi,Hawkins Field,JAN,US,POINT (-90.2 32.3),311,http://jmaa.com/hks/,KHKS,Jackson,Hinds County,Mississippi,
GTG,America/Minnesota,Municipal,GTG,US,POINT (-92.683334 45.783333),921,http://www.grantsburgwi.com/airport.html,KGTG,Grantsburg,Burnett County,Wisconsin,
GUY,America/Oklahoma,Guymon,GUY,US,POINT (-101.50770533358747 36.68606775),3202,http://www.guymonok.org/index.aspx?NID=179,KGUY,Guymon,Texas County,Oklahoma,
GVT,America/Texas,Majors Field,GVT,US,POINT (-96.06167 33.066666),564,,KGVT,Greenville,Hunt County,Texas,
GVW,America/Missouri,Richards-Gebaur,GVW,US,POINT (-94.53333 38.88333),1053,,,Grandview,Jackson County,Missouri,
HOT,America/Arkansas,Memorial Field,HOT,US,POINT (-93.09566931295522 34.4826632),524,,KHOT,Piney,Garland County,Arkansas,
GYY,America/Indiana,Gary/Chicago International,GYY,US,POINT (-87.41414025428601 41.61782635),564,,,East Chicago,Lake County,Indiana,
HRL,America/Texas,Valley International Airport,HRL,US,POINT (-97.65348464393676 26.231114849999997),29,,KHRL,Harlingen,Cameron County,Texas,
HAB,America/Alabama,Marion County,HAB,US,POINT (-88.1 34.15),541,,KHAB,Hamilton,Marion County,Alabama,
HTV,America/Texas,Huntsville,HTV,US,POINT (-95.55 30.716667),459,,KUTS,Huntsville,Walker County,Texas,
HBG,America/Mississippi,The Hattiesburg-Bobby L. Chain Mun.,HBG,US,POINT (-89.26667 31.316668),124,,KHBG,Hattiesburg,Forrest County,Mississippi,
HBO,America/Nebraska,Municipal,HBO,US,POINT (-95.95 40.166668),1010,,,Pawnee City,Pawnee County,Nebraska,
HBR,America/Oklahoma,Hobart,HBR,US,POINT (-99.1 35.016666),1541,,KHBR,Hobart,Kiowa County,Oklahoma,
HDE,America/Nebraska,Brewster Field,HDE,US,POINT (-99.33835078099264 40.4518458),2303,,KHDE,Holdrege,Phelps County,Nebraska,
HEE,America/Arkansas,Thompson-Robbins,HEE,US,POINT (-90.6 34.533333),246,http://www.fly.arkansas.gov/Airports/Helena/HELENA%20_%20WEST%20HELENA.pdf,KHEE,Helena,Phillips County,Arkansas,
HEY,America/Alabama,Hanchey Army Heliport,OZR,US,POINT (-84.53333 31.416668),190,,,Morgan,Calhoun County,Georgia,
HEZ,America/Louisiana,Hardy-Anders,HEZ,US,POINT (-91.29639 31.614721),239,https://www.adamscountyms.net/natchez-adams-county-airport,KHEZ,Morgantown,Adams County,Mississippi,
AHD,America/Oklahoma,Downtown,ADM,US,POINT (-97.13333 34.166668),902,,,Ardmore,Carter County,Oklahoma,
AHF,America/Nebraska,Municipal,AHF,US,POINT (-99.9 40.3),2152,,,Arapahoe,Furnas County,Nebraska,
ATE,America/Texas,Antlers,ATE,US,POINT (-95.61667 34.233334),538,,80F,Antlers,Pushmataha County,Oklahoma,
CTK,America/Illinois,Canton,CTK,US,POINT (-96.583336 43.3),1253,https://cantonsd.org/our-community/cornerstones/airport/,,Canton,Lincoln County,South Dakota,
HIB,America/Minnesota,Chisholm Airport,HIB,US,POINT (-92.83861 47.38861),1345,,KHIB,Hibbing,Saint Louis County,Minnesota,
HKA,America/Arkansas,Municipal,BYH,US,POINT (-89.916664 35.933334),239,,KHKA,Blytheville,Mississippi County,Arkansas,
ABI,America/Texas,Abilene Regional Airport,ABI,US,POINT (-99.67936992920886 32.407743749999995),1791,,KABI,,,,
HLC,America/Kansas,Hill City,HLC,US,POINT (-99.85 39.36667),2211,,KHLC,Hill City,Graham County,Kansas,
ABR,America/South Dakota,Aberdeen Municipal Airport,ABR,US,POINT (-98.42611 45.4525),1289,,KABR,Aberdeen,Brown County,South Dakota,
ACT,America/Texas,Waco Municipal Airport,ACT,US,POINT (-97.22321 31.609133),498,,KACT,Gholson,McLennan County,Texas,
ADM,America/Oklahoma,Ardmore Municipal Airport,ADM,US,POINT (-97.0192 34.3028),711,,KADM,Dickson,Carter County,Oklahoma,
ADS,America/Texas,Addison Airport,DFW,US,POINT (-97.3 32.783333),521,,KADS,Haltom City,Tarrant County,Texas,
ADT,America/Oklahoma,Ada Municipal,ADT,US,POINT (-96.66761600367232 34.80490015),977,,KADH,Ada,Pontotoc County,Oklahoma,
AEL,America/Minnesota,Albert Lea,AEL,US,POINT (-93.36737639309429 43.6800949),1250,,KAEL,Albert Lea,Freeborn County,Minnesota,
IDG,America/Iowa,Municipal,IDG,US,POINT (-95.46667 42.35),1246,,,Ida Grove,Ida County,Iowa,
AEX,America/Louisiana,Alexandria International Airport,AEX,US,POINT (-92.54095486627727 31.329273649999998),65,,KAEX,Alexandria,Rapides Parish,Louisiana,
AFW,America/Texas,Fort Worth Alliance Airport,DFW,US,POINT (-97.31836461280574 32.992997849999995),643,http://www.allianceairport.com/,KAFW,Haslet,Tarrant County,Texas,
AGO,America/Arkansas,Municipal,AGO,US,POINT (-93.23333 33.266666),314,,KAGO,Magnolia,Columbia County,Arkansas,
AHH,America/Minnesota,Municipal,AHH,US,POINT (-92.35 45.3),1089,,KAHH,Amery,Polk County,Wisconsin,
AIO,America/Iowa,Municipal,AIO,US,POINT (-95.01667 41.4),1250,,KAIO,Atlantic,Cass County,Iowa,
AIV,America/Alabama,George Downer,AIV,US,POINT (-88.15 33.13333),269,,KAIV,Aliceville,Pickens County,Alabama,
AIZ,America/Missouri,Lee C Fine Memorial,AIZ,US,POINT (-92.55351790002943 38.0924572),889,,KAIZ,,,,
ALI,America/Texas,International,ALI,US,POINT (-98.066666 27.75),193,,KALI,Alice,Jim Wells County,Texas,
HLR,America/Texas,Fort Hood AAF,ILE,US,POINT (-97.73333 31.116667),797,,KHLR,Killeen,Bell County,Texas,
IDP,America/Kansas,Independence,IDP,US,POINT (-95.7 37.233334),764,,KIDP,Independence,Montgomery County,Kansas,
HON,America/South Dakota,Howes,HON,US,POINT (-98.22639 44.38361),1269,,KHON,Huron,Beadle County,South Dakota,
HOP,America/Kentucky,Campbell AAF,HOP,US,POINT (-87.48333 36.86667),574,,KHOP,Hopkinsville,Christian County,Kentucky,
HPT,America/Iowa,Municipal,HPT,US,POINT (-93.2 42.75),1145,,KHPT,Hampton,Franklin County,Iowa,
HPY,America/Texas,Baytown Airport,HPY,US,POINT (-94.96667 29.733334),39,http://www.baytownairport.com/,KHPY,Baytown,Harris County,Texas,
HRO,America/Arkansas,Boone County Airport,HRO,US,POINT (-93.15402100590016 36.26118925),1351,,KHRO,Harrison,Boone County,Arkansas,
HSB,America/Illinois,Raleigh,HSB,US,POINT (-88.53333 37.733334),337,,KHSB,Harrisburg,Saline County,Illinois,
HSI,America/Nebraska,Hastings,HSI,US,POINT (-98.42694 40.605556),1952,http://www.cityofhastings.org/airport/,KHSI,Hastings,Adams County,Nebraska,
HSV,America/Alabama,Huntsville International Airport,HSV,US,POINT (-86.76383388377238 34.63699305),583,http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc,KHSV,Madison,Madison County,Alabama,
HUA,America/Alabama,Redstone AAF,HSV,US,POINT (-86.583336 34.733334),646,,KHUA,Huntsville,Madison County,Alabama,
HUD,America/Iowa,Humboldt,HUD,US,POINT (-94.21667 42.733334),1066,http://www.iowadot.gov/aviation/airports/AirportIntermediate.aspx?FAACode=0K7,0K7,Humboldt,Humboldt County,Iowa,
HUJ,America/Oklahoma,Hugo,HUJ,US,POINT (-95.5413914 34.0326919),554,,KHHW,Hugo,Choctaw County,Oklahoma,
HUM,America/Louisiana,Terrebonne,HUM,US,POINT (-90.65990048690243 29.5665962),36,http://www.houma-airport.com/,KHUM,Presquille,Terrebonne Parish,Louisiana,
HUT,America/Kansas,Hutchinson,HUT,US,POINT (-97.861115 38.068054),1519,http://www.hutchgov.com/department/?fDD=20-0,KHUT,Hutchinson,Reno County,Kansas,
HYR,America/Wisconsin,Municipal,HYR,US,POINT (-91.44444 46.024445),1197,http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx,KHYR,Hayward,Sawyer County,Wisconsin,
HYS,America/Kansas,Hays Municipal Airport,HYS,US,POINT (-99.27417 38.84611),1965,,KHYS,Hays,Ellis County,Kansas,
ICL,America/Missouri,Municipal,ICL,US,POINT (-95.03333 40.733334),997,,KICL,Clarinda,Page County,Iowa,
ICT,America/Kansas,Wichita Dwight D. Eisenhower National Airport,ICT,US,POINT (-97.43088979155792 37.65333905),1338,,KICT,Wichita,Sedgwick County,Kansas,
ALN,America/Illinois,Alton,ALN,US,POINT (-90.04833 38.891666),515,,KALN,Bethalto,Madison County,Illinois,
IFA,America/Iowa,Iowa Falls,IFA,US,POINT (-93.26667 42.516666),1112,http://www.cityofiowafalls.com/airport.asp,KIFA,Iowa Falls,Hardin County,Iowa,
JOT,America/Illinois,Municipal,JOT,US,POINT (-88.083336 41.533333),582,http://www.jolietpark.org/index.php/facilities/joliet-regional-airport,KJOT,Joliet,Will County,Illinois,
JPT,America/Texas,Park Ten Heliport,HOU,US,POINT (-95.81167 29.786388),0,,,Katy,Harris County,Texas,
JRC,America/Minnesota,Municipalcipal Heliport,RST,US,POINT (-92.46667 44.016666),0,,,Rochester,Olmsted County,Minnesota,
IJX,America/Illinois,Municipal,IJX,US,POINT (-90.23722 39.774166),606,,,Jacksonville,Morgan County,Illinois,
JVL,America/Wisconsin,Rock County,JVL,US,POINT (-89.01667 42.683334),808,http://www.jvlairport.com/,KJVL,Janesville,Rock County,Wisconsin,
IKK,America/Illinois,Greater Kankakee,IKK,US,POINT (-88.25 41.38333),501,http://kvaa.com/,KIKK,Channahon,Will County,Illinois,
JWL,America/Texas,Woodlawns,HOU,US,POINT (-95.47139 30.150557),0,,,The Woodlands,Montgomery County,Texas,
ILE,America/Texas,Municipal,ILE,US,POINT (-97.68667 31.08639),836,http://www.skylarkfield.net/,KILE,Harker Heights,Bell County,Texas,
ILL,America/Minnesota,Willmar,ILL,US,POINT (-95.09201583920142 45.11607405),1115,http://www.willmarmn.gov/residents/travel-transportation/airport,KBDH,Willmar,Kandiyohi County,Minnesota,
ALO,America/Iowa,Waterloo Airport,ALO,US,POINT (-92.39972 42.55611),872,,KALO,Cedar Falls,Black Hawk County,Iowa,
INK,America/Texas,Wink,INK,US,POINT (-103.15 31.75),2772,http://www.co.winkler.tx.us/default.aspx?Winkler_County/County.Airport,KINK,Kermit,Winkler County,Texas,
INL,America/Minnesota,Falls International Airport,INL,US,POINT (-93.40407638044815 48.5661049),1164,,KINL,Fort Frances,,Ontario,
IOW,America/Iowa,Iowa City,IOW,US,POINT (-91.53333 41.666668),718,http://www.icgov.org/?id=1501,KIOW,Iowa City,Johnson County,Iowa,
IRB,America/Texas,Municipal,IRB,US,POINT (-101.933334 30.7),2627,,,Iraan,Pecos County,Texas,
IRK,America/Missouri,Kirksville Municipal Airport,IRK,US,POINT (-92.54389 40.0925),941,,KIRK,La Plata,Macon County,Missouri,
KKT,America/Minnesota,Kentland,KKT,US,POINT (-87.43458204618196 40.75960355),698,,50I,Kentland,Newton County,Indiana,
ISW,America/Wisconsin,Alexander Field,ISW,US,POINT (-89.83686021248172 44.36169675),1000,http://www.wirapids.org/department/?fDD=27-0,KISW,Port Edwards,Wood County,Wisconsin,
KNT,America/Missouri,Municipal,KNT,US,POINT (-90.03472 36.230556),262,http://www.ktkx.us/,KTKX,Kennett,Dunklin County,Missouri,
JAN,America/Mississippi,Jackson-Evers International Airport,JAN,US,POINT (-90.07677829423244 32.312110399999995),298,http://www.jmaa.com,KJAN,Flowood,Rankin County,Mississippi,
JBR,America/Arkansas,Jonesboro Airport,JBR,US,POINT (-90.64833 35.83),229,,KJBR,Jonesboro,Craighead County,Arkansas,
JCI,America/Kansas,New Century Aircenter Airport,MKC,US,POINT (-94.9 38.833332),1118,,KIXD,Gardner,Johnson County,Kansas,
JCT,America/Texas,Kimble County,JCT,US,POINT (-99.76556102069245 30.510357550000002),1666,,KJCT,Junction,Kimble County,Texas,
JCY,America/Texas,Johnson,JCY,US,POINT (-98.416664 30.283333),1200,,0TE7,Johnson City,Blanco County,Texas,
JDB,America/Texas,Downtown Heliport,DFW,US,POINT (-97.316666 32.766666),518,,,Fort Worth,Tarrant County,Texas,
JDT,America/Minnesota,Downtown Heliport,MSP,US,POINT (-93.26667 44.983334),902,,,Minneapolis,Hennepin County,Minnesota,
JEF,America/Missouri,Memorial,JEF,US,POINT (-92.15639 38.59222),544,https://www.jeffcitymo.org/publicworks/airport/airport.html,KJEF,Jefferson City,Cole County,Missouri,
JGP,America/Texas,Greenway Plaza Heliport,HOU,US,POINT (-95.25 29.666668),49,,,South Houston,Harris County,Texas,
JGQ,America/Texas,Transco Twr Galleria,HOU,US,POINT (-95.46667 29.766666),104,,,Hunters Creek Village,Harris County,Texas,
LBL,America/Kansas,Liberal Municipal Airport,LBL,US,POINT (-100.960556 37.044445),2885,,KLBL,Liberal,Seward County,Kansas,
LAW,America/Oklahoma,Lawton-Fort Sill Regional Airport,LAW,US,POINT (-98.41812229900623 34.569849500000004),1110,,KLAW,Lawton,Comanche County,Oklahoma,
JKV,America/Texas,Cherokee County,JKV,US,POINT (-95.333336 31.966667),620,,KJSO,Jacksonville,Cherokee County,Texas,
JLH,America/Illinois,US Army Heliport,JLH,US,POINT (-87.98333 42.083332),708,,,Arlington Heights,Cook County,Illinois,
JLN,America/Missouri,Joplin Airport,JLN,US,POINT (-94.49778 37.149723),944,,KJLN,Webb City,Jasper County,Missouri,
JMA,America/Texas,Marriot Astrodome,HOU,US,POINT (-95.34 29.983334),121,,,Aldine,Harris County,Texas,
JMD,America/South Dakota,Market Centre Heliport,DFW,US,POINT (-97.333336 32.8),561,,,,,,
